Tweet,Keyword,pcl
"Agar sindh k halaat itnay hi kharab Han to apna soobay k logon ko roko kun rozana hazaron ki taadad m sindh jatay Han rozgar k liya,halaat to Tum na kpk k buray rakhay Han agar achhay hota to ye bacaharay garib log kun wahan ss nikaltay.",buray halaat sindh,3
"Bilawal Sahab Nay Jitnay Buray Halaat Karachi Kay Ginwaay aysa lag raha Tha keh Sindh Main CM , Wazeer e daakhla kisi or Party ka tha. BilawalKarachiKa",buray halaat sindh,0
"Islamabad: Sindh Aur KPK Buray Halaat Se Tawajah Hattane Ke Liye Panama Ka Chakkar Chalaya Gaya: Senator Mushahid Ullah Khan,",buray halaat sindh,0
"tum capital mai rehte ho, is liye tumhy andaza nai hai, kabhi sindh dekho to pata chalay kitne buray halaat hain logo ke",buray halaat sindh,2
tab itnay buray halaat main isnay sindh main q leag ka jalsa karaya tha jab pp ki govt bhi full anti-q the,buray halaat sindh,0
Well i doubt its only punjab. Sindh k halaat tou is se xiada buray hain. KPK ka pata nahin. ,buray halaat sindh,1
alvi sahab sindh mein buhat buray halaat hein so plzz koi kaam ki baat kerain plzz,buray halaat sindh,1
Jab tak Sindh goverment main PPP hai ..ais se bhi buray halaat hongay Karachi k ..Sharam Karo Kuch,buray halaat sindh,1
Lahore: Thar Main Itny Buray Halaat Nhi Jitny Media Nay Pesh Kiye Qudrati Aafat Na Media Rok Sakta Hay Na Hukumat: Khursheed ShahPPPSindh,buray halaat sindh,0
Ya sara haramkhor muhajir hay.,muhajir,0
PTI say aik blunder hogaya hai Local Landhi Korangi walay ko ticket nahi diya so PTI ka chance kafi kam hogaya hai. PSP and MQM H ka muqabla hoga asal main. Dono taraf pure muhajir hain. Ap bhi Muhajir ho per PPP kie god main,muhajir,0
Khud ko muhjir kaho ya panahgir koi fark nhi parta bhai ngo jobs jo rural ke ilaqo room wlae basic health unit chaltey ap btao karchi ma kis jga health unit ki zrorat ha janah cvil indus siut cardio k hoty hove b khud ko muhajir koho qismat teri.,muhajir,0
"Now we are back 
 
Ham kal bhi apky sath thy or aj bhi hai or jab tak is jism mai jaan hai tab tak apky sath he rahy gay 
G.A Altaf G.A Muhajir 
Saifee unit Sec B 
APMSO",muhajir,0
"ghaday ko knowledge nahi...or muhajir per bol raha thaa....
Jab pakda gaye toh bhaag Raha hai....
Pak ka nahi ...teray dimag per hass raha hoon...
Mujahir ki value maloom nahi ..sirf bakwas karna...
Kai political leader muhajir thay...pak may .
Batao india may St sc dalit",muhajir,0
"Bhai seedhi si baat hai...
Jo bhi Zardari aur Nawaz Sharif k sath khara hoga.
Karachi usko tabah o barbaad krde ga.
Chahe wo PSP ho MQM London ho ya Bahadurabad.

Ye no parties sirf Muhajir vote taqseem kr rhi hain.

Zardari khi ka dushman hai us k khilaf sirf Imran khara hai.",muhajir,0
"A qoum ki beti bhi press club pe muhajiron ki betiyon k lye awaz buland kre gi.

Aur apnay walid jese Zardari shb se Muhajir Maaon pe honay walay zulm ka hisaab mangay gi.",muhajir,3
Arif alvi muhajir aj president ha ap muhajir altaf ka chakr ma barbad jabka wo khud chaudary ka beta ha,muhajir,0
"Abey Muhajir ki aulaad, Dushman ki har cheez per Lanat bhejo, Tu gandoo cha raha hai patt bhi teri aur chitt bhi teri, hain ? Tujhay Indian gano per apni bhen ko bhot nachanay ka shoq ho raha hai tow chala ja India",muhajir,0
I'm muhajir.. Par sab sy pehly hum Muslim hen.. or apni Pathan qoum Ka khoon itna buzdil Nahi ke apney khan Ko hath Bhi lgany de. Ye qoum apna khoon Baha de gi haq or sach ki khatir magar Kahn tak pohochne Nahi dy gi takay hashar me Allah ke agay kahen ke hum haq ke sath thy,muhajir,0
Daud bahi jahan tak kaam baad Tu alhamdulilah saal private sector main kaam magar is baad Tu jobs mil hi nahi rahi bus interview k or Karachi ki kaam baad wo se tak kaam os k baad Karachi andhere main dob giya Karachi se muhajir k qarobaar khatam pthan k qarobar shoro,muhajir,2
"Lota lota bol ray.
Zameer froosh bol ray.
Gaddar bol ray.
Muhajir k huqqoq bachnay wala bol ray.
",muhajir,1
"bhikario, choro sy ksi ny poohca? 
sindh card, punjabi card, muhajir ccard, paktoon card ye sb in haramkhooro ny ijad keye",muhajir,0
Ye long march pti ko Islamabad Le ja Raha hai q k Karachi ka king araha hai.,muhajir,0
Bhai in per tankeed na Kary shukrya ada Karen. se ho jaengy.,muhajir,0
"Road par ab musalman namaz nahi padta lekin 
gomata dhik rahi hai 
Kachra dhik raha hai 
BJP k poster dhik rahe hai
Berozgaari dhik rahi hai
Dhange fasaad dhik rahe hai
Andh Bhakt dhik rahe hai
Jumlebaaz dhik rahe hai
Low and order dhik raha hai 
Lynching dhik raha hai",berozgaari,2
tum ko har tweet ka paisa milra hai jabhi berozgaari nahi samjh aari,berozgaari,1
please ache se Punjab ka vikas Karna shuru kar dijie berozgaari or corruption ko khatam kijiye yahan rukna Nahin chayie .lagtar chalte rahna hai. Aisi centi karni waali pics to poorv Cm Sahab ne bhi khichwayi thi.Jai Hind. Jai Bharat. Best wishes tou,berozgaari,2
"Bhai thoda mehangai aur berozgaari par bhi tweet kar lo, kya din raat RG ke naam ki maala japte ho..Movies karna bhi chhod diya kya..bus RG RG RG..itna immature hai toh chhod dom.din raat uske sapne kyun dekhte ho",berozgaari,2
Wo hai na - bacche allha ka diya hua ar berozgaari modi ki katai chumtiya ho phir you bhai.. Padhai likhai kro baccho in chu politicians ke chakkar mai mat pado.,berozgaari,0
saal haar sarkar inhi mudo par vote leti aa rahi hai. Aur kitna discussion chahiye. Na berojgari dur hui na mehangi. Apany bacho ko kabhil banawoo degree holder nahi. Berozgaari dur karnay ka koi idea hai to batwoo. Nahi to gyan mat pelo. Modi say khud ko compare mat karo.,berozgaari,0
RAJASTHAN ME CONGRESS HAI TOH ..... OR RAJASTHAN DESH ME BEROZGAARI K MAMLE M ND NUMBER PR H WO??,berozgaari,1
"Whi jinhone Boforce SCAM kia tha na??

Whi jinhone Computer la kr Berozgaari ko janm diya??-Qki khud unka vanshaj bolta hai EVM bekar hai, wl go to old era of paper voting

Congress k President v whi hote

Chatukarita aur family k GHULAAMI se kb bahar aaoge",berozgaari,0
"se rs tak petrol k daam badhane k baad rs price kam kar koi ehsaan nhi kaiya h aapne janta dekh rahi h aap log ki nautanki jo sirf hindu musalmaan m lagi rahti h desh m Mahangai,Berozgaari,gas,petrol ye sab k price kotna vadh gaya h ye sab mudde aapko dikhte nahi",berozgaari,2
"Bilkul sahee keh rahe ho maharaj, HINDU khatre mein hai kehke croron hinduon ko mehgayi, berozgaari aur babaad kerke ADANI AMBANI ko Duniya ka NO BANANA KOI BJP SE SEEKHE!",berozgaari,0
"kha ja rha hai mere tax ka paisa?? Mujhe jaanna hai. Tumhare foreign visit ka ya suit boot k lie hm itna mehnat krke apne salary se tax nhi ktate hai. Berozgaari me to marr h rhe hai, ab exam clear krne k baad bhi maro. Shame on u modi!",berozgaari,1
bl k hmri haalat agr esi hi rhi kch or din to berozgaari k sath sath bhikaari bn jaen gy,berozgaari,1
Mane kabhi nh kaha k Noon leag waly achy hain but mahangae or berozgaari ki sonami pakistan me pti ne add ki jitna qarz pti ne lia itna kisi ne nh lia,berozgaari,0
Modi hai to mumkin hai berozgaari.,berozgaari,0
To iske unke log sallary to le rhe hain india me to mehngai ke saath saath berozgaari badh rhi hai,berozgaari,0
Mahgai aur berozgaari kaa sirf vikash huaa aur enake acche din aaye hai baki sab to apana bank account dekh rahe hai lakh ke liye.,berozgaari,0
"Yeh anti bharat gang Apni berozgaari ke chalte, desh ko badnaam kar raha hain",berozgaari,0
"Hum shaayad vipreet disha mein ja rahe hain.....mahgayi,berozgaari, etc",berozgaari,0
"arey tu samajhdaar hai.. lekin picture me kaam karke paisa kama raha hai naa ... tere ko kya berozgaari, gareebi, mahangaai ?",berozgaari,0
"Abhi court ne proof nahi kya hai ki wo kya hai. Behtar hoga ki aap iske alawaa mahangaayi, berozgaari, dollar ki kimmaat jaise muddo par baat kare.",berozgaari,0
Itna gehra reality test desh me badti berozgaari aur mehengai par karo na.,berozgaari,0
"' Rapes ki vajah Berozgaari , log Frustration mein Rape Kar rahei hein ' yehi kay naa aapnay Ashok Gehlot . Saalay Kuttey ki Aulaad ... R U A PIMP ... ? .. You Bastard ... !",berozgaari,0
"Kyu test nahi karti ke Rupee itna kyu gir raha hai? 
Kyu Gas ke daam roz badh rahe hai? 
Asia me sab se zyaada tax petrol diesel pe kyu hai? 
WHO ka report covid me hui maut par sahi hai ya nahi? 
Berozgaari kyu abhi sab se zyaada hai? 
Banks ka NPA last years me guna kaise? ",berozgaari,0
Haan berozgaari to abhi ayi hai..pehle to sabke paas job thi..tumhare paas kya tha pehle...aaj ko aur saal purane apne jeevan ko compare kar lena fir ana,berozgaari,0
"Bhai shaab wo jaayen hi tab jab debates ki topics Mehgayi, berozgaari aur desh ki arthwaywastha pe ho! Faltu ke muddon ko boycott kyon nahee kerte?",berozgaari,0
Kya kbhi Berozgaari par reality test kiya Kisaano ki Aatma Hatya par reality test liya h Rooh Bikau Bhaijaan,berozgaari,0
"Mehengai, berozgaari mey Hinduo ko divert karo, khud ki population badhao then India ko Islamic State mey convert Karo. Ye tum logo ka purana khel hai. India is doing great in terms of technology, economy and in other fields.",berozgaari,1
"Goel G itne senior politician ho aur jhoot Ka Prachaar karte ho aap,mehngaie pe, Berozgaari pe, petrol ki lootmaar pe saare bhajpa saal se chupp hai.",berozgaari,0
"Aapke piche Youtube ka silver button aisi baatein karne che hi aaya carry on

Jab tak aapko gold button nahi milta tab tak chalu rakho aapki berozgaari",berozgaari,0
"Nadda G kis baat ka amritkaal,logo ke paas ghar chalaane ke leye paisa nahee hai,bachho ki fees nahee de paa rahe hai, sara dhanda barbad kar diya hai Chaukidar ki galat policies ne,mehngaie pe, Berozgaari pe, petrol ki lootmaar kab baat karoge aap lo.",berozgaari,0
Bhayia ji meri age hai mujhe BJP congress se kya kam hai kya mujhe mere pitaji mahadev se mtlb nhi aur mujhe mehangai berozgaari se kya mtlb hai as a teenager,berozgaari,0
Aap bhi Mehngai ya Berozgaari par chillayein is topic pr jyada dhyaan hai apka. Ab apko mirchi lag rhi hai inke baare mein kuch bol diya tab kyun nhi apne apatti jatayi thi jab inhone ulte seedhe tweet kiye the?,berozgaari,0
Aeeeeyyy Kurmi mahodaye pta hai sbse kam berozgaari Muslim samaj me hai or sbse zyada chaatne ka dam aapne,berozgaari,0
"Mai MEHANGAI Aur BEROZGAARI ke debates dekhna chahta hu iske liye NATIONAL media channels ke owners ko aur ANCHORS ko chanda bhi dene ke liye tayyar hu aur dilwane ke liye bhi

Kitne crore chahiye ",berozgaari,0
MEHANGAI Aur BEROZGAARI bahot jyada mumkin hai,berozgaari,0
Ya fake ha lol ya opposite ha Ulta berozgaari barhi ha and Pakistan ki history ma SAB sa ziyada debt pti na liya ha koi aik project nai Lagaya na banaye disaster management and administration thi,berozgaari,0
"Pahle quran tab shikha pr sb gaayab 
Videsho me kuch hoye mullo ko to pure desh me raili nikalenge unke samarthan me tb sb mudde gayab 
Bs problem h to hinduo se ye khul k bolo aur haa ek baat berozgaari ka hal sarkari nhi hota aur garibi se hta rhi congress",berozgaari,0
To sach ye hi hai na ki hamara mandir toota ab ispe jb proof k saath claim kr rhe tb abhadra bhaasa ka kon upyog kr rha aur haa ek baat ye ki jab hinduo ki aastha ki baat hoti hai tab svi garibi aur berozgaari par baat krte hai lekin jb halala yaa tin talaq ki baat aaye tb sb gyb,berozgaari,0
"Mehngaai aur berozgaari mein hum top hain,
Magar uski charcha paap hai.",berozgaari,0
Yes mam jaise aap soyi hui hain economy berozgaari communal clash ye sb nhi dikhta bilkul bhi,berozgaari,0
Tumhara kaam hai sirf dharmik ashtha ke khilaaf logo ko bhadkana aur apni roti sekna. Aj tak berozgaari and menhgai pe ek bhi twitt nahi dekha hai.,berozgaari,0
cgmgnrega cg ke berozgaari dar ko kyo badha rahe ho,berozgaari,0
"Mehangai Berozgaari par toh Ashok Kumar bhi apni s s ki movies mein baatein Kiya kartei thhay,Abki baar kuchh hee nahi balki bahut kuchh ho reha hei.! Congress ko kabhi pasand nahi aaya jab bhi Hinduo nay apna haque maanga hei.Congress Nay Hinduo kay ASTITVA KI KAMAR TODI.",berozgaari,0
Chalo bhai tum kahte ho toh maan lete hai fir question ye aata hai ki itne startup khulne ke baad bhi saal me sabse jayda Berozgaari modi govt me hai wo v ye mai ni khud govt ki report kah rhi h search kr lena ek baar,berozgaari,0
"Hunkaar chodo madam ji. Muddo ki baat kro. Mehngayi,berozgaari pe kab hunkaar bharegi aap? Godi media sarkar se kab swaal puchega? Shame on you ",berozgaari,0
"Modi ko uthau phir kab se sone ka naatak kar rahe hai wo , INFLATION Aur BEROZGAARI par baat karne darte Hai wo",berozgaari,0
"Isse pehle kab yaad aae the ye mudde? 
Na na jabse kashi mudda garmaya hai tabse hi toh berozgaari aayi h. 
Ayodha mudda jabse hal hua h tabse ye lakho kama rahe the achanak se fir se inko naukri ni mil ri",berozgaari,0
"Aap lpg se bapas gobar ki taraf la rhe h, chand se bapas jameen m khudai krva rhe h, aap rojgaar se berozgaari ki tarf la rhe h, aap jaisa mahan insan nhi h koi",berozgaari,0
Ni main to maan rhi hu ki wha budh ashram tha...wo bnwao na...or haa development economy berozgaari se tm jaise baccho ka kya hi lena dena...ghr me maa baap kama kamakar mare jaare kisi trah baccha pdh likh jye or bacche ko twitter ki spelling bhi ni aati,berozgaari,1
"Na bitiya ye na karna warna warna agala tweet freedom of speech ka hoga , jo vishay se hatkar baat karte hain use hum rajniti hi samazate hain vishay shivling ka tha usme padhai, berozgaari kahan se aa gayi?",berozgaari,0
"Bachcho ko achi Padhai miley ye sabhi mataa pitaa ka Sapna hota hai magar, Gareeb ke bachchey berozgaari ke chaltey talwar bandukk aur naaro takk ke hi paise jutaa paatey hain ",berozgaari,2
"Rubika mam ye kis trha ki Ptrkarita krti ho aap zameer naam ki ceez bachi hai ap me desh behalf hai berozgaari,naukri se bhuk se or aap shivling dhundne me lge ho mtlb k media walo ne neech pne ki saari hade paar kr di shrm aani chahiye khi ja k dub mro",berozgaari,1
"kya baccho jesi baat pe hungama kerna.

Apne Mulk Hindustan me bohot masle h jese berozgaari, mehengai uspe koi baat nhi ho rahi bs le deke mandir, masjid yaa hindu or musalmaan.",berozgaari,0
jab tak ye shuru hai log khush rahenge nhi tu logo ko berozgaari aur mahngai dikhne lagegi,berozgaari,0
Din raat godi media pe hindutva ka heavy dose diya jaa rha hai taki janta asal muddo pe sawal na kare lpg gas ke daam bhadte jaa rahe mehangai berozgaari bhi aur koi charcha nahi ho rahi inflation is high save india from becoming next srilanka LPGPriceHike,berozgaari,1
"Inki bhi videos hon gi,fouj zardari, n league or deasal ko qaboo ker nahi sakti,falasteen azad kare gi,apna mulk to daako se bacha lain",falasteen,1
"Zarorat nai hai unki mrs ko,, ap khali tabsaray krne wali qom me shamil na ho jaya kro , kashmir falasteen ki azadi ki lover,, apne mulak ki azadi ki fikar me bahir niklne ki himat hai??",falasteen,2
"InshaAllah wo bhee ho jaye ga..jab muhib e watan hukoomat full power k saath iqtidaar mei aa jaye gi..
Tub ghadaaron ka huqqa pani bhee bund ho ga..
Aur awam raaj karey gee.
Kashmir ,aur Falasteen bhee azad ho ga....islam ka bol bala ho ga.
Aameen.",falasteen,1
America Ek Goli chalaya banaa Pakistan mein Kamyab ho chuka haiapni Aankhon Se Sham falasteen Aur iraq bante Dekh Rahe Hain,falasteen,2
Pakistan k hukumran Europe ki gulami karahe hn unko kia lena dena Kashmir se falasteen se,falasteen,2
Ya Allah madad kr os momin ke Jo othna chahta ha falasteen k leye.Ameen,falasteen,0
"Takleef mein tweet nai takbir karo, nazar aur bezzatti se bach jaate ",falasteen,0
Na kashmir ki baat ki na yaseen malik ki na falasteen ki baat ki,falasteen,0
Acha to kia is set falasteen Mai mazloomo ko hosla Milla kia Kashmir Azad huwa... Is chawal ke hukomat me modhi ne article A ko Haram kr ke I dia me apne qadam jma leye...Kuch mutalga be kia kro ... Mulk ke qanoon kia hai...,falasteen,1
"Inka mulk nh hy wo bhy , wo saara falasteen hy.. rent pr ae the qabza hi krlia ab jane ka naam hi nh lete ! Bhagao inko whan sy, hme hi bomb marna parega phr niklengy ye log whan sy! falasteenion ka jeena dushwar kia hua hy inlog ne fasadi log !",falasteen,2
"Kasmeer ho falasteen ho masjad aqsa sab ka dusman ek hai jo Islam ka dusman hai , sab muslman ek zanjeer takleef ek jsi dard ek.jsa mary ga Sath Mary ga uthy ga ek.sath uthy ReleaseYasinMalik ",falasteen,0
Bahi ab ye be bata dy ab jo imran Khan jalse ker raha hai hum ko ghulami nahi chahye ap batya mojy ap kis ke Ghulam hai agr hum Ghulam hai tu per Kashmir. Falasteen ye tu per azad ho ge sub ko podu banya hai is imran ne,falasteen,0
Eid Ki Khushiyon Mein Ghareeb Yateem Aur Madad Ke Talab Ghaar Logon Ka Bhi Khayal Karen,yateem ki madad,1
Apni karkardgi dikhao ama Dada ki photo le k bheek mangny waly to sarko pe b ghomty rehty k hamari madad kro yateem hogy aba ama is qabil ni,yateem ki madad,0
Hypocrisy!!! Itnay paisoo mein na janay kitnay yateem aur besahara logo ki madad ki jatti. Dhod mein lagay rahtay hai molvi aur mhftadi bi!!!! Akhrul zamaan just few more years inshallah qayamat aaye gi. Qyamat ki nishani hai yeh bi,yateem ki madad,1
"AMANATH SOCIAL WELFARE SOCIETY (Regd govt of telangana)
Har tarhaa se is society ki madad keejie ghareeb yateem bachon ke taleem me madad keejie 
A/C 
IFSC IDIBL
Indian Bank knr
Aapki madad hazaron bachon ke future ko sahara degi ",yateem ki madad,1
